"";"TIPO_REG";"ENCUESTA";"COD_VEREDA";"PRED_ETNICA";"S05_TENENCIA";"P_S6P71";"P_S6P65";"P_S6P66";"P_S7P84F";"P_S7P85B";"P_S12P150A";"P_S15P158B";"PRED_ETNICA_C";"S05_TENENCIA_C";"P_S6P71_C";"P_S6P65_c"
"882";"1";"83800420";"99773002";"7";"1";"6";"2";0;12;122;319999,97047;0;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"883";"1";"83800472";"99773002";"7";"1";"12";"1";419702,451;9;43;1843911,5718;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"884";"1";"3720078";"99773074";"7";"1";"6";"1";2147089,3577;8;27;2465527,2088;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"885";"1";"81357301";"99773026";"2";"1";"9";"2";0;0;0;331663,47249;8;"Asentamiento indígena";"Propia";"Incendio";"No"
"886";"1";"83735947";"99773026";"2";"1";"9";"1";18062,407515;2;3;4703674,7946;4;"Asentamiento indígena";"Propia";"Incendio";"Si"
"887";"1";"83735959";"99773026";"2";"7";"12";"1";11133,491339;1;3;10186750,465;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"888";"1";"83735961";"99773026";"2";"7";"12";"1";120,17901461;1;3;1624,8180263;6;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"889";"1";"83735962";"99773026";"2";"7";"12";"1";19278,080676;0;0;8298936,3149;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"890";"1";"83744298";"99773026";"2";"1";"9";"1";31274,939972;11;100;155415,15967;3;"Asentamiento indígena";"Propia";"Incendio";"Si"
"891";"1";"83744305";"99773026";"2";"7";"12";"2";0;2;1;44656,794393;6;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"892";"1";"83744328";"99773026";"2";"1";"12";"1";36129,822995;2;3;6201728,2159;6;"Asentamiento indígena";"Propia";"No fueron Afectados";"Si"
"893";"1";"83744342";"99773049";"2";"7";"12";"1";13321771,834;5;17;67249080,807;4;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"894";"1";"83744349";"99773045";"2";"7";"12";"2";0;2;5;596952,89755;11;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"895";"1";"83800510";"99773032";"2";"7";"12";"2";0;1;2;164362,31895;2;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"896";"1";"83802404";"99773026";"2";"7";"12";"1";24,141385331;1;3;36193,479687;3;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"897";"1";"83802437";"99773026";"2";"7";"12";"1";75,264730567;0;0;61554,771164;8;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"898";"1";"83802485";"99773026";"2";"7";"12";"1";598,81212866;8;40;21912,761507;3;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"899";"1";"83802486";"99773026";"7";"7";"12";"1";3535,9625561;2;7;10712820,362;4;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"900";"1";"83802489";"99773026";"7";"7";"12";"1";20,252585001;1;3;842,67353608;2;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"Si"
"901";"1";"83802495";"99773026";"2";"7";"12";"2";0;3;13;391595,74313;6;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"902";"1";"83802662";"99773026";"2";"7";"9";"1";13537049,567;2;7;49095846,658;4;"Asentamiento indígena";"Propiedad colectiva";"Incendio";"Si"
"903";"1";"83802669";"99773026";"2";"11";"12";"1";3470,144513;2;7;821027,29113;0;"Asentamiento indígena";"Mixta";"No fueron Afectados";"Si"
"904";"1";"83802670";"99773049";"2";"7";"12";"1";1140,1511927;1;1;4691638,2226;4;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"905";"1";"83802671";"99773026";"2";"7";"12";"1";1331687,3557;0;0;21157360,144;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"906";"1";"3801397";"99773055";"7";"1";"6";"1";9628196,596;2;10;11874762,483;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"907";"1";"3424818";"99773033";"1";"8";"7";"2";0;0;0;57492,898703;8;"Resguardo Indígena";"Adjudicatario o comunero";"Vientos fuertes";"No"
"908";"1";"3424823";"99773033";"1";"8";"12";"2";0;0;0;83347,885185;5;"Resguardo Indígena";"Adjudicatario o comunero";"No fueron Afectados";"No"
"909";"1";"3665115";"99773067";"7";"1";"6";"1";5605199,1094;1;3;7845934,595;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"910";"1";"83801675";"99773045";"2";"7";"12";"2";0;2;10;286763,02229;7;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"911";"1";"83801680";"99773045";"2";"99";"6";"2";0;40;172;180659,00629;4;"Asentamiento indígena";"No sabe";"Sequía";"No"
"912";"1";"83803475";"99773049";"2";"7";"12";"2";0;1;3;11618,96016;8;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"913";"1";"83803433";"99773073";"2";"7";"9";"2";0;4;10;220896,75547;8;"Asentamiento indígena";"Propiedad colectiva";"Incendio";"No"
"914";"1";"83803460";"99773069";"2";"7";"12";"2";0;2;7;15795,97939;3;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"915";"1";"83803503";"99773069";"2";"7";"12";"2";0;0;0;25455,906776;9;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"916";"1";"83803531";"99773069";"2";"7";"12";"2";0;2;10;414150,13013;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"917";"1";"83803569";"99773069";"2";"7";"12";"2";0;1;3;264414,20666;4;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"918";"1";"83803582";"99773069";"2";"7";"12";"2";0;2;10;422147,61746;7;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"919";"1";"83804114";"99773057";"2";"7";"12";"2";0;2;10;4738457,1149;10;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"920";"1";"83772298";"99773049";"2";"7";"12";"2";0;3;17;642988,00511;11;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"921";"1";"83801821";"99773074";"2";"7";"12";"2";0;2;7;445097,27947;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"922";"1";"83801973";"99773049";"2";"7";"12";"1";1798,7361124;0;0;422619,24838;8;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"923";"1";"83802122";"99773049";"2";"7";"12";"1";4393,5429639;7;23;268003,02955;2;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"924";"1";"83802228";"99773049";"2";"7";"12";"2";0;1;3;223120,33711;1;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"925";"1";"83803251";"99773049";"2";"7";"12";"2";0;2;10;61561,645394;0;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"926";"1";"83803273";"99773049";"2";"7";"12";"1";918,63880226;2;10;78368,625195;8;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"927";"1";"83800367";"99773074";"2";"7";"12";"2";0;1;3;3126130,2894;7;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"928";"1";"83800621";"99773074";"2";"7";"12";"1";11638,432236;1;3;178048,21369;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"929";"1";"83800627";"99773074";"2";"7";"10";"2";0;1;3;316508,51529;2;"Asentamiento indígena";"Propiedad colectiva";"Plaga";"No"
"930";"1";"83800647";"99773074";"2";"7";"12";"2";0;2;7;405015,47642;9;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"931";"1";"83800728";"99773074";"2";"7";"12";"2";0;1;3;256013,58919;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"932";"1";"83800731";"99773074";"2";"7";"12";"2";0;1;3;410627,56093;8;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"933";"1";"83801947";"99773074";"2";"7";"12";"2";0;2;7;6422,5136963;1;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"934";"1";"83802364";"99773069";"2";"7";"12";"1";1157,0946702;3;28;2926,0677716;5;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"935";"1";"83802395";"99773069";"2";"7";"12";"1";1620,6755347;1;3;22400,679306;3;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"936";"1";"83803543";"99773069";"2";"7";"12";"2";0;9;30;237341,17163;4;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"937";"1";"89800637";"99773074";"2";"7";"12";"2";0;3;12;2842442,2391;7;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"938";"1";"3581526";"99773073";"1";"7";"12";"1";4589,3409865;1;12;17636,471553;0;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"939";"1";"3664852";"99773073";"7";"1";"6";"1";5381072,0055;1;3;7845934,595;6;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"940";"1";"3665061";"99773073";"7";"1";"6";"1";5370629,7129;3;13;7845934,595;6;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"941";"1";"3665089";"99773073";"7";"1";"6";"1";5380561,964;3;13;7845934,595;6;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"942";"1";"3702526";"99773056";"1";"7";"12";"1";6068,2163476;1;12;1285222,6181;7;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"943";"1";"3702601";"99773073";"1";"7";"10";"1";3129,662988;0;0;469959,89336;8;"Resguardo Indígena";"Propiedad colectiva";"Plaga";"Si"
"944";"1";"3702699";"99773056";"1";"7";"12";"2";0;3;25;584527,86239;9;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"945";"1";"3702706";"99773073";"1";"7";"12";"2";0;0;0;239345,42993;7;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"946";"1";"3702726";"99773056";"1";"7";"12";"1";11711,48183;1;3;1203208,3345;7;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"947";"1";"3702760";"99773073";"1";"7";"12";"1";29779,753865;15;112;1132277,8212;5;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"948";"1";"3702762";"99773073";"1";"7";"10";"2";0;11;100;157690,28197;7;"Resguardo Indígena";"Propiedad colectiva";"Plaga";"No"
"949";"1";"3702763";"99773073";"1";"7";"12";"1";5401,0964939;7;20;359993,69531;8;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"950";"1";"3720094";"99773061";"1";"7";"10";"1";943771,28548;6;20;3106289,3163;3;"Resguardo Indígena";"Propiedad colectiva";"Plaga";"Si"
"951";"1";"3744397";"99773073";"1";"7";"12";"2";0;0;0;373851,83661;4;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"952";"1";"3772219";"99773073";"1";"7";"12";"1";49,249689343;2;13;210174,60965;9;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"953";"1";"3803222";"99773056";"1";"7";"6";"1";46265,212642;0;0;725180,03028;7;"Resguardo Indígena";"Propiedad colectiva";"Sequía";"Si"
"954";"1";"3803226";"99773049";"1";"7";"6";"1";7722,3050725;0;0;1154366,9646;9;"Resguardo Indígena";"Propiedad colectiva";"Sequía";"Si"
"955";"1";"3803227";"99773073";"1";"7";"1";"1";10058,571026;0;0;1051692,0065;4;"Resguardo Indígena";"Propiedad colectiva";"Inundación";"Si"
"956";"1";"3803914";"99773073";"1";"7";"12";"1";182,88109796;1;2;230203,91038;6;"Resguardo Indígena";"Propiedad colectiva";"No fueron Afectados";"Si"
"957";"1";"83772043";"99773068";"2";"7";"12";"2";0;2;3;188179,5545;3;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"958";"1";"83772178";"99773073";"2";"7";"12";"2";0;2;7;55657,924679;4;"Asentamiento indígena";"Propiedad colectiva";"No fueron Afectados";"No"
"959";"1";"83801570";"99773073";"2";"7";"2";"2";0;2;3;196225,14115;11;"Asentamiento indígena";"Propiedad colectiva";"Exceso de LLuvia";"No"
"960";"1";"83801573";"99773073";"2";"7";"1";"2";0;1;3;208357,46537;3;"Asentamiento indígena";"Propiedad colectiva";"Inundación";"No"
"961";"1";"83801579";"99773073";"2";"7";"1";"2";0;2;3;774145,41631;8;"Asentamiento indígena";"Propiedad colectiva";"Inundación";"No"
"962";"1";"83802554";"99773066";"7";"1";"6";"1";21188307,525;10;30;26954230,17;3;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"963";"1";"3703246";"99773073";"7";"1";"9";"1";19245472,896;12;60;21370859,344;3;"Ninguno de los anteriores";"Propia";"Incendio";"Si"
"964";"1";"83744097";"99773073";"7";"1";"1";"2";0;8;29;1938863,9176;2;"Ninguno de los anteriores";"Propia";"Inundación";"No"
"965";"1";"3744098";"99773073";"7";"1";"1";"2";0;23;102;4833563,3767;8;"Ninguno de los anteriores";"Propia";"Inundación";"No"
"966";"1";"83744233";"99773073";"7";"1";"10";"1";196145,31039;3;13;687431,52765;2;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"967";"1";"83804355";"99773004";"7";"1";"1";"2";0;2;7;197618,71656;2;"Ninguno de los anteriores";"Propia";"Inundación";"No"
"968";"1";"3804358";"99773005";"6";"7";"10";"2";0;7;20;1678009,6314;7;"Territorios de Ocupación Colectiva de Comunidades Negras sin titulación";"Propiedad colectiva";"Plaga";"No"
"969";"1";"83804362";"99773005";"7";"1";"11";"2";0;45;115;2008618,7921;2;"Ninguno de los anteriores";"Propia";"Enfermedad";"No"
"970";"1";"3804370";"99773005";"7";"1";"12";"2";0;11;53;2970463,8205;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"971";"1";"3744374";"99773073";"7";"1";"12";"1";27285107,158;9;39;29442235,559;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"972";"1";"83804376";"99773004";"7";"7";"6";"2";0;5;15;1035150,9346;2;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"No"
"973";"1";"83804379";"99773002";"7";"1";"6";"2";0;16;125;594225,17672;1;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"974";"1";"83804380";"99773004";"7";"7";"6";"1";1623230,5493;2;10;1832046,9021;0;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"975";"1";"83804384";"99773005";"7";"1";"10";"1";109391,76871;2;7;2054179,1103;2;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"976";"1";"3585139";"99773061";"7";"8";"10";"1";2033687,9065;2;3;2976060,5352;7;"Ninguno de los anteriores";"Adjudicatario o comunero";"Plaga";"Si"
"977";"1";"3585144";"99773073";"7";"1";"6";"1";103290,097;2;12;615421,75714;5;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"978";"1";"83802403";"99773073";"2";"7";"1";"1";50,352749294;0;0;25465,755559;10;"Asentamiento indígena";"Propiedad colectiva";"Inundación";"Si"
"979";"1";"83802680";"99773073";"2";"1";"12";"2";0;1;3;514838,05712;3;"Asentamiento indígena";"Propia";"No fueron Afectados";"No"
"980";"1";"3584806";"99773066";"7";"1";"6";"1";6923325,0981;4;13;7736027,9333;2;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"981";"1";"3584824";"99773061";"7";"1";"12";"1";2475401,7688;6;20;7906530,9925;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"982";"1";"3584838";"99773061";"7";"1";"12";"1";27194,401021;1;3;136139,81778;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"983";"1";"3584842";"99773061";"7";"1";"12";"1";3634949,1957;11;62;4956167,9539;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"984";"1";"3584843";"99773073";"7";"1";"12";"1";896057,51646;5;50;982956,81764;7;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"985";"1";"3585034";"99773061";"7";"2";"6";"1";26465048,263;7;16;29825658,856;6;"Ninguno de los anteriores";"Arriendo";"Sequía";"Si"
"986";"1";"3585052";"99773038";"7";"1";"12";"1";756314,20976;15;112;2288398,7243;3;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"987";"1";"3585054";"99773061";"7";"1";"12";"1";26805444,821;2;7;29103311,651;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"988";"1";"3585092";"99773057";"7";"1";"12";"1";8915679,4278;2;10;14920360,789;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"989";"1";"3585143";"99773031";"7";"1";"12";"1";10037893,602;27;90;10903596,026;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"990";"1";"3703248";"99773057";"7";"1";"12";"1";25493837,044;8;27;28242865,216;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"991";"1";"3703328";"99773073";"7";"1";"6";"1";24832713,907;25;83;28741555,596;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"992";"1";"3703331";"99773061";"7";"2";"12";"1";11221859,001;20;63;17295724,698;1;"Ninguno de los anteriores";"Arriendo";"No fueron Afectados";"Si"
"993";"1";"3703334";"99773038";"7";"1";"6";"1";3576329,072;18;175;4896059,187;5;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"994";"1";"3720082";"99773035";"7";"1";"12";"1";15783075,348;2;7;16645981,615;5;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"995";"1";"3720083";"99773035";"7";"1";"12";"1";90370583,372;23;73;98877465,139;6;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"996";"1";"3720093";"99773061";"7";"1";"12";"1";7075154,9529;10;30;11863532,425;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"997";"1";"3720204";"99773055";"7";"1";"12";"1";20141689,262;9;30;21516333,68;7;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"998";"1";"3720207";"99773038";"7";"9";"2";"1";1496242,6965;15;112;1778366,3733;2;"Ninguno de los anteriores";"Otra forma de tenencia";"Exceso de LLuvia";"Si"
"999";"1";"3801247";"99773055";"7";"1";"12";"1";13252229,968;1;3;14921791,138;6;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1000";"1";"3801260";"99773055";"7";"1";"6";"1";12916233,259;8;28;15153711,322;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"1001";"1";"3801261";"99773055";"7";"1";"6";"1";4194883,2858;2;7;5456386,7854;1;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"1002";"1";"3801291";"99773061";"7";"1";"2";"1";3737318,7615;9;43;7026140,6968;4;"Ninguno de los anteriores";"Propia";"Exceso de LLuvia";"Si"
"1003";"1";"3801293";"99773061";"7";"1";"12";"1";4063180,4403;1;3;4184871,7836;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1004";"1";"3801297";"99773073";"7";"1";"12";"1";2519182,6847;2;10;2724571,0017;10;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1005";"1";"3801302";"99773073";"7";"1";"12";"1";3753079,7103;7;20;3934869,1661;6;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1006";"1";"3801331";"99773073";"7";"2";"12";"1";16815056,018;20;63;17397554,369;0;"Ninguno de los anteriores";"Arriendo";"No fueron Afectados";"Si"
"1007";"1";"3801392";"99773057";"7";"1";"12";"1";9293364,5353;2;3;13819905,804;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1008";"1";"3801393";"99773061";"7";"1";"12";"1";13778980,344;29;93;17674414,117;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1009";"1";"3802513";"99773017";"7";"8";"12";"1";504932,18144;18;45;1916607,5498;1;"Ninguno de los anteriores";"Adjudicatario o comunero";"No fueron Afectados";"Si"
"1010";"1";"3802531";"99773033";"7";"1";"12";"1";793955,08407;6;18;1067349,6991;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1011";"1";"3802532";"99773033";"7";"1";"12";"1";23695,953499;2;7;137748,94198;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1012";"1";"3802561";"99773038";"7";"1";"10";"1";19131923,387;12;33;19553170,081;1;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"1013";"1";"3803779";"99773061";"7";"2";"12";"1";25627510,334;55;160;31355616,467;5;"Ninguno de los anteriores";"Arriendo";"No fueron Afectados";"Si"
"1014";"1";"83424838";"99773029";"2";"8";"12";"1";6689,6483686;2;3;197814,5975;4;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"Si"
"1015";"1";"83424849";"99773073";"2";"8";"1";"2";0;0;0;353573,2885;5;"Asentamiento indígena";"Adjudicatario o comunero";"Inundación";"No"
"1016";"1";"83424863";"99773031";"2";"8";"12";"1";13643,913739;2;3;188034,0631;5;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"Si"
"1017";"1";"83458500";"99773031";"2";"8";"12";"2";0;0;0;139703,86301;8;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"No"
"1018";"1";"83458517";"99773031";"2";"8";"1";"2";0;2;3;156207,15549;7;"Asentamiento indígena";"Adjudicatario o comunero";"Inundación";"No"
"1019";"1";"83458519";"99773031";"2";"8";"12";"2";0;0;0;46061,800146;10;"Asentamiento indígena";"Adjudicatario o comunero";"No fueron Afectados";"No"
"1020";"1";"83458525";"99773031";"2";"8";"1";"2";0;2;7;3502000,2087;11;"Asentamiento indígena";"Adjudicatario o comunero";"Inundación";"No"
"1021";"1";"83458527";"99773032";"2";"8";"2";"2";0;1;3;173654,36722;8;"Asentamiento indígena";"Adjudicatario o comunero";"Exceso de LLuvia";"No"
"1022";"1";"83585043";"99773066";"7";"7";"6";"1";12140945,245;8;40;13943548,538;3;"Ninguno de los anteriores";"Propiedad colectiva";"Sequía";"Si"
"1023";"1";"83585046";"99773073";"7";"1";"9";"2";0;1;3;536304,4151;0;"Ninguno de los anteriores";"Propia";"Incendio";"No"
"1024";"1";"83585049";"99773049";"7";"1";"12";"2";0;6;17;407515,9032;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1025";"1";"83585050";"99773049";"7";"1";"12";"2";0;2;7;628995,01384;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1026";"1";"83585055";"99773060";"7";"4";"9";"1";2872436,0769;3;13;2947117,3737;8;"Ninguno de los anteriores";"Usufructo";"Incendio";"Si"
"1027";"1";"83585062";"99773066";"7";"1";"12";"1";14047197,652;2;10;15041833,796;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1028";"1";"83585063";"99773066";"7";"1";"10";"1";20632345,81;4;8;22438059,571;4;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"1029";"1";"83665051";"99773055";"7";"1";"6";"1";5195694,4481;1;3;7843486,5724;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"1030";"1";"83720084";"99773074";"7";"1";"6";"1";2532576,3522;114;148;3930637,7495;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"1031";"1";"83720100";"99773060";"7";"1";"9";"1";15842546,723;66;137;19851621,581;2;"Ninguno de los anteriores";"Propia";"Incendio";"Si"
"1032";"1";"83720268";"99773073";"7";"1";"10";"2";0;48;123;1451987,9462;7;"Ninguno de los anteriores";"Propia";"Plaga";"No"
"1033";"1";"83720321";"99773073";"7";"1";"7";"2";0;6;17;198937,01174;1;"Ninguno de los anteriores";"Propia";"Vientos fuertes";"No"
"1034";"1";"83720324";"99773073";"7";"1";"12";"1";3177456,9223;5;17;3423481,5347;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1035";"1";"83720335";"99773073";"7";"1";"12";"1";4022566,9294;2;7;4763420,1207;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1036";"1";"83720364";"99773057";"7";"1";"12";"1";392281,66693;1;3;497962,67833;9;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1037";"1";"83744094";"99773073";"7";"1";"6";"2";0;13;39;2859146,0172;7;"Ninguno de los anteriores";"Propia";"Sequía";"No"
"1038";"1";"83744096";"99773073";"7";"1";"12";"2";0;2;4;141625,08405;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1039";"1";"83744212";"99773073";"7";"1";"1";"2";0;2;7;799811,00303;2;"Ninguno de los anteriores";"Propia";"Inundación";"No"
"1040";"1";"83744225";"99773073";"7";"1";"10";"1";102769,37038;8;24;301570,3567;3;"Ninguno de los anteriores";"Propia";"Plaga";"Si"
"1041";"1";"83744226";"99773073";"7";"1";"12";"1";994041,90237;6;17;9048335,4514;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1042";"1";"83744230";"99773073";"7";"1";"1";"2";0;2;7;1492471,3783;2;"Ninguno de los anteriores";"Propia";"Inundación";"No"
"1043";"1";"83801308";"99773066";"7";"1";"6";"1";7347315,5002;11;22;9904928,6645;4;"Ninguno de los anteriores";"Propia";"Sequía";"Si"
"1044";"1";"83802502";"99773022";"7";"1";"12";"2";0;2;7;333108,22408;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1045";"1";"83802504";"99773073";"7";"1";"12";"2";0;3;13;1182322,8651;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1046";"1";"83802512";"99773033";"7";"1";"12";"1";2230556,6628;6;20;3067683,5293;2;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1047";"1";"83802524";"99773017";"7";"7";"12";"2";0;2;10;957472,88302;0;"Ninguno de los anteriores";"Propiedad colectiva";"No fueron Afectados";"No"
"1048";"1";"83802540";"99773073";"7";"99";"12";"1";789976,13178;2;7;2729454,471;3;"Ninguno de los anteriores";"No sabe";"No fueron Afectados";"Si"
"1049";"1";"83802541";"99773073";"7";"99";"12";"2";0;1;3;4548198,3242;3;"Ninguno de los anteriores";"No sabe";"No fueron Afectados";"No"
"1050";"1";"83803654";"99773073";"7";"1";"12";"1";281761,59494;2;7;2953309,5724;0;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1051";"1";"83803659";"99773073";"7";"1";"12";"1";281769,73171;2;7;2953306,1481;6;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"Si"
"1052";"1";"83803660";"99773073";"7";"1";"12";"2";0;8;23;2908880,1311;4;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1053";"1";"83803662";"99773073";"7";"1";"12";"2";0;3;8;970874,0303;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1054";"1";"83803664";"99773073";"7";"1";"12";"2";0;5;17;2723277,3775;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1055";"1";"83803665";"99773073";"7";"1";"12";"2";0;11;18;1607829,7598;1;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
"1056";"1";"83803666";"99773073";"7";"1";"12";"2";0;3;13;2876050,7357;7;"Ninguno de los anteriores";"Propia";"No fueron Afectados";"No"
